CustomerID,Gender,Age,Annual Income (Rs.),Spending Score (1-100),Time Spent in Mall (minutes),Visits per Month,Distance from Home (km),Has Credit Card,Preferred Shop Type
2524,Female,55,922838,38,118,13,43.15,0,Clothing
2525,Male,39,411420,60,17,12,8.62,1,Clothing
2526,Female,43,627843,86,90,3,1.79,1,Furniture
2527,Male,60,485639,98,39,6,4.95,0,Grocery
2528,Male,56,,19,51,14,14.68,1,Clothing
2529,Female,44,508234,84,218,4,48.63,0,Furniture
2530,Male,46,546601,56,160,13,28.15,0,Furniture
2531,,64,731529,14,153,19,18.98,,Furniture
2532,Female,55,815727,33,150,18,44.49,1,Furniture
2533,Female,37,215030,10,163,29,22.93,0,Grocery
2534,Female,44,1362980,80,192,3,16.1,0,Furniture
2535,Female,58,1152682,64,129,20,47.09,1,Grocery
2536,Male,37,629702,64,114,6,42.55,1,Furniture
2537,Male,61,255185,62,41,16,42.26,1,Furniture
2538,Female,36,1234980,68,25,20,25.86,1,Electronics
2539,Female,37,205182,91,18,24,39.58,0,Grocery
2540,Male,52,853023,92,221,3,9.38,0,Electronics
2541,Male,64,1002318,43,95,12,28.87,0,Electronics
2542,Male,19,495992,80,236,19,49.2,0,Furniture
2543,Male,47,1091631,59,64,19,14.9,1,Grocery
2544,Female,51,994124,52,128,24,39.82,1,Clothing
2545,Female,39,970217,97,27,4,24.78,0,Furniture
2546,Male,20,758434,,227,1,2.47,1,Grocery
2547,Female,23,1156630,21,115,2,38.27,1,Electronics
2548,Male,32,638195,22,128,13,8.84,1,Grocery
2549,Female,44,722285,9,161,26,31.76,1,Furniture
2550,Male,27,294375,9,179,29,4.74,1,Grocery
2551,Female,26,185187,73,34,13,47.37,0,Electronics
2552,Male,50,1139280,27,119,2,14.94,0,Grocery
2553,Male,49,807253,17,94,19,11.71,1,Grocery
2554,Female,65,1236666,44,216,22,6.89,1,Electronics
2555,Male,23,1132426,45,42,24,47.33,0,Furniture
2556,Female,58,927766,8,87,16,35.74,0,Clothing
2557,Female,53,691797,80,31,12,37.21,1,Electronics
2558,Male,19,218653,18,221,1,25.22,,Electronics
2559,Female,46,,33,108,9,,1,Furniture
2560,Female,21,416186,1,234,17,5.95,0,Furniture
2561,Female,18,437166,76,120,10,28.21,1,Grocery
2562,Female,36,702226,6,219,18,12.72,1,Electronics
2563,Female,43,1054603,41,225,19,48.87,1,Grocery
2564,Male,42,410710,55,19,7,39.93,1,Grocery
2565,Female,27,998152,5,191,25,20.94,1,Furniture
2566,Female,32,862165,59,7,19,7.99,1,Furniture
2567,Female,39,1275054,80,14,24,39.37,1,Grocery
2568,Female,68,1088193,18,211,15,6.54,1,Electronics
2569,,65,1325677,49,124,9,9.87,0,Electronics
2570,Male,38,738033,82,212,10,10.97,0,Grocery
2571,,39,1194385,65,149,23,28.07,0,Clothing
2572,Male,53,1330859,83,132,20,39.46,1,Clothing
2573,Male,51,543445,54,215,20,16.06,0,Furniture
2574,Male,47,591758,61,15,4,4.69,0,Electronics
2575,Male,,1300065,8,180,6,23.49,0,Grocery
2576,Female,62,706107,3,137,4,37.53,0,Grocery
2577,Male,45,197779,25,73,5,,0,Electronics
2578,Male,18,739872,69,68,9,11.39,1,Furniture
2579,,66,994464,,18,12,47.39,0,Furniture
2580,Female,62,527218,40,,23,47.73,1,Clothing
2581,Female,21,964468,83,158,8,49.53,1,Electronics
2582,Male,24,295364,82,76,21,40.48,0,Electronics
2583,,66,677340,50,73,5,9.82,1,Grocery
2584,Female,,479963,95,139,29,10.99,0,Electronics
2585,Male,53,1175607,33,131,11,17.34,1,Clothing
2586,Female,36,1345268,18,20,23,16.25,1,Electronics
2587,Female,18,1229037,57,187,11,47.85,0,Grocery
2588,Female,27,1165930,16,82,13,39.56,1,Clothing
2589,Female,53,1208048,80,105,14,,1,Grocery
2590,Male,26,1005695,38,60,28,9.71,1,Electronics
2591,,62,262036,41,109,8,45.52,1,Furniture
2592,Female,63,338674,7,136,25,41.48,1,Electronics
2593,Male,59,437667,78,232,18,8.6,1,Electronics
2594,Female,49,1039694,53,52,19,43.62,1,Grocery
2595,Male,49,740348,63,21,12,13.98,1,Furniture
2596,Female,23,813759,89,115,12,4.5,0,Electronics
2597,Male,65,1059121,32,168,18,33.01,1,Clothing
2598,Male,55,193162,38,74,10,32.86,0,Clothing
2599,Male,34,423497,22,84,7,5.2,0,Grocery
2600,Male,27,262313,16,97,28,16.28,1,Grocery
2601,Female,67,178477,52,232,18,49.64,1,Furniture
2602,Male,44,236373,29,42,12,34.08,0,Grocery
2603,Female,67,843464,16,105,14,36.64,0,Furniture
2604,Male,52,868730,76,66,15,11.04,0,Electronics
2605,Male,69,218359,17,125,16,4.4,1,Clothing
2606,,,1342564,64,52,2,14.21,1,Clothing
2607,Female,42,1324726,91,14,18,12.82,1,Clothing
2608,Male,45,623919,89,237,12,12.11,0,
2609,Female,64,966117,13,40,16,10.04,1,Grocery
2610,Female,32,987566,72,161,13,28.95,1,Electronics
2611,Female,21,501060,56,210,20,16.74,1,Grocery
2612,Female,46,1306543,5,8,17,,1,Furniture
2613,Female,26,244455,12,48,18,9.61,0,Clothing
2614,Female,44,389646,41,60,3,23.5,1,Electronics
2615,Female,43,339937,3,46,23,1.18,1,Furniture
2616,Female,36,622312,99,232,10,24.34,0,Furniture
2617,Female,45,986188,33,118,1,3.26,1,Grocery
2618,Male,34,535007,86,145,6,48.9,0,Grocery
2619,Male,60,211192,50,178,3,39.63,0,Clothing
2620,Male,58,341758,56,214,19,24.76,,Electronics
2621,Male,59,985165,9,165,4,4.79,0,Furniture
2622,Male,67,962425,82,25,29,29.83,1,Grocery
2623,Female,37,436287,50,212,20,38.06,0,Grocery
2624,Female,62,1197635,29,83,23,9.94,0,Electronics
2625,Female,57,865637,39,189,3,28.63,1,Electronics
2626,Female,56,1305620,91,73,8,40.8,0,
2627,Female,66,331062,100,74,8,38.53,1,Grocery
2628,Female,40,606104,45,234,27,40.25,1,Clothing
2629,Female,64,219351,17,71,29,44.03,1,Electronics
2630,Male,,384085,56,52,7,46.92,1,Furniture
2631,Male,69,908171,98,208,2,20.57,0,Grocery
2632,Male,64,648095,46,232,21,28.65,1,Grocery
2633,Male,50,220309,67,165,6,39.64,,Grocery
2634,Female,63,1079950,69,40,28,35.01,1,Grocery
2635,Female,22,836093,14,165,16,49.78,0,Clothing
2636,Female,60,1317732,67,163,10,1.18,0,Electronics
2637,Male,65,488144,23,153,4,18.08,0,Grocery
2638,Female,51,171576,94,31,13,14.41,0,Electronics
2639,Female,57,816110,61,223,10,13.48,1,Furniture
2640,Female,28,777290,23,76,21,11.52,1,Furniture
2641,Male,67,1225148,27,105,14,35.6,0,Furniture
2642,Female,20,1185865,54,194,9,4.7,0,Furniture
2643,Male,50,,10,100,11,37.21,1,Electronics
2644,Male,28,844186,89,132,23,34.82,0,Furniture
2645,Male,33,239051,77,30,18,12.91,0,Furniture
2646,Male,,964299,16,70,11,13.02,1,Grocery
2647,Female,47,353305,41,144,17,31.63,0,Grocery
2648,Male,65,607576,98,26,2,38.23,0,Grocery
2649,Male,27,723722,55,21,3,43.89,,Clothing
2650,Female,35,216617,61,11,11,42.68,0,Grocery
2651,Female,55,791857,86,111,18,48.26,1,Furniture
2652,Male,36,1016164,81,72,27,29.28,1,Electronics
2653,Female,,660874,87,132,3,45.48,1,Furniture
2654,Male,30,1280070,100,41,26,40.52,1,Electronics
2655,Male,63,751513,,42,15,,,Furniture
2656,Male,20,232867,73,100,11,1.08,1,Clothing
2657,Male,27,318600,52,143,11,48.31,1,Grocery
2658,Female,,929957,2,5,28,23.94,0,Furniture
2659,Male,18,1032693,96,157,28,40.01,1,Grocery
2660,Female,44,765036,50,46,25,6.8,0,Clothing
2661,Female,63,404265,86,,20,20.1,1,
2662,Female,25,669493,43,156,28,13.94,1,Grocery
2663,Female,68,314404,77,185,25,14.94,1,Grocery
2664,Male,63,1060913,8,239,11,6.6,1,Electronics
2665,Female,59,803817,59,188,19,40.39,0,Grocery
2666,Male,34,1146433,65,67,28,0.96,0,Grocery
2667,Female,26,634353,81,85,1,15.97,0,Electronics
2668,Female,23,414395,12,12,27,9.13,1,Furniture
2669,Male,60,832387,4,191,5,29.66,1,Electronics
2670,Male,42,1295958,77,177,10,13.09,1,Furniture
2671,Male,56,629767,95,31,10,13.32,0,Furniture
2672,Female,66,159583,41,56,14,24.67,1,Furniture
2673,Female,45,724675,7,150,2,32.81,0,Electronics
2674,Male,50,686512,87,95,4,6.5,0,Electronics
2675,Male,54,997056,88,90,2,9.19,0,Clothing
2676,Male,26,1096803,69,20,18,12.74,1,Furniture
2677,Male,35,1021901,69,70,13,48.7,1,Electronics
2678,Female,38,828710,81,9,19,20.16,1,Clothing
2679,Male,19,618298,30,86,5,30.15,1,Furniture
2680,Male,60,286149,73,135,20,12.46,0,Electronics
2681,Male,55,720303,6,223,2,24.78,0,Electronics
2682,Male,57,1138651,89,122,11,4.17,1,Electronics
2683,Female,53,1126684,19,85,26,2.22,1,Grocery
2684,Male,67,906556,,212,18,23.7,1,Clothing
2685,Female,60,996334,85,74,6,20.23,0,Electronics
2686,Male,54,1204153,66,119,23,7.28,1,Grocery
2687,Male,32,956434,10,11,28,34.54,0,Clothing
2688,Female,45,,16,54,10,49.65,,Clothing
2689,Male,35,713739,37,146,22,20.08,0,Grocery
2690,Female,51,643027,79,170,23,31.42,0,Clothing
2691,Female,39,854463,77,236,17,48.17,0,Grocery
2692,Male,28,571863,77,211,22,41.66,0,Furniture
2693,Female,30,709119,32,115,11,23.45,0,Electronics
2694,Female,21,394942,47,51,19,37.01,1,Grocery
2695,Female,39,245119,72,116,17,6.84,1,Clothing
2696,Female,24,1003262,43,165,24,25.85,1,Clothing
2697,Female,60,973265,82,47,4,14.31,0,Furniture
2698,Female,41,898224,36,95,26,8.48,0,Furniture
2699,Female,21,1192137,26,33,24,21.6,1,Furniture
2700,Female,45,200755,10,132,26,6.99,0,Furniture
2701,Male,32,1085210,31,189,14,35.1,0,Furniture
2702,Male,18,1351988,97,233,27,23.08,0,Electronics
2703,Female,20,1001426,29,137,20,26.79,0,Grocery
2704,Male,31,1020793,5,,4,,0,Furniture
2705,Female,55,1252801,77,100,28,7.42,0,Furniture
2706,Female,67,,1,192,14,29.38,0,Electronics
2707,,18,390617,87,121,26,49.26,0,Grocery
2708,Female,55,1307297,3,74,4,5.26,0,Furniture
2709,Female,55,755398,67,134,6,14.64,0,Grocery
2710,Female,38,263606,71,74,9,43.54,0,Grocery
2711,Female,65,1227506,100,114,21,4.08,0,Electronics
2712,Male,46,891067,35,175,12,43.86,1,Electronics
2713,,22,410102,15,136,29,26.45,0,Furniture
2714,Female,66,297631,67,60,26,20.71,0,Clothing
2715,Female,27,386545,93,,8,15.83,1,Electronics
2716,Male,45,1211864,30,191,24,15.21,,Grocery
2717,Female,38,430195,82,93,4,15.64,1,Grocery
2718,Male,67,1260291,75,141,27,44.3,0,Furniture
2719,Male,24,1209313,43,135,26,36.33,0,Furniture
2720,Female,20,417291,60,222,25,33.65,1,Furniture
2721,Female,62,1166354,40,180,25,40.04,1,Grocery
2722,Male,64,253535,65,175,5,13.23,1,Electronics
2723,Female,37,1197861,29,223,6,31.09,0,Clothing
2724,Male,36,1151507,74,104,5,23.27,0,
2725,Male,52,872648,92,228,19,39.23,1,Clothing
2726,Female,21,733247,95,133,27,15.81,,Electronics
2727,Female,22,545065,19,61,8,32.34,0,Furniture
2728,Male,18,480322,,185,9,44.17,,Grocery
2729,Male,21,872496,36,148,15,,1,Clothing
2730,Male,29,1310831,43,55,4,3.8,1,Electronics
2731,Male,44,760610,15,116,25,26.04,0,Grocery
2732,Female,59,1087687,97,207,9,17.63,0,Clothing
2733,Female,40,1199708,,222,7,33.78,0,Clothing
2734,Female,42,901972,90,108,8,47.58,0,Grocery
2735,Female,38,409427,80,131,15,24.54,0,Furniture
2736,Female,69,292003,36,59,19,23.58,1,Grocery
2737,Male,41,932516,97,5,15,32.9,0,Furniture
2738,Female,42,410529,84,94,5,5.62,0,Electronics
2739,Female,62,593855,77,160,19,13.05,1,Electronics
2740,Female,63,403608,33,57,7,45.99,1,Grocery
2741,Female,49,908673,5,190,6,,1,Furniture
2742,Female,49,864261,78,77,27,1.17,1,Electronics
2743,Male,22,327763,91,192,19,10.63,0,Furniture
2744,Male,53,381807,87,,25,34.3,0,Furniture
2745,Male,63,174363,14,112,28,38.34,1,Furniture
2746,Female,59,544798,68,154,17,42.07,0,Grocery
2747,Male,66,1134348,83,12,10,14.96,1,Furniture
2748,Male,59,151620,47,181,19,46.59,0,Grocery
2749,Female,56,1293995,54,46,11,27.87,0,Electronics
2750,Female,33,842894,4,159,15,34.98,0,Electronics
2751,Female,50,330324,94,171,10,,1,Clothing
2752,Male,66,170655,83,215,11,6.58,1,Clothing
2753,Male,,1099133,95,29,23,48.17,0,Electronics
2754,Female,26,,95,42,3,6.58,0,Furniture
2755,Female,23,1220178,9,89,3,13.12,1,Furniture
2756,Male,68,1022377,53,156,18,40.77,1,Electronics
2757,Male,62,816470,77,,25,31.12,0,Electronics
2758,Female,52,1077699,78,64,11,41.99,0,Clothing
2759,Female,56,675825,60,215,20,26.03,1,Furniture
2760,Male,39,560354,46,,26,19.16,0,Electronics
2761,Female,58,851562,54,115,29,46.13,1,Clothing
2762,,22,321236,74,70,22,2.29,1,Clothing
2763,Male,59,1062977,95,146,18,42.88,0,Furniture
2764,Male,40,239743,37,57,25,11.93,0,Clothing
2765,Male,34,597875,,164,15,42.51,0,Clothing
2766,Female,29,1284731,27,110,7,7.39,1,Grocery
2767,Female,40,1288422,70,100,10,29.22,1,Electronics
2768,Male,33,908795,90,,21,44.46,1,Furniture
2769,Male,20,964468,66,180,23,23.94,,Electronics
2770,Male,47,1010665,61,43,20,37.46,0,Grocery
2771,Male,39,757337,77,172,29,40.33,1,
2772,Male,26,,51,46,10,36.96,1,
2773,Female,46,439962,50,115,13,46.3,0,Clothing
2774,Female,64,998964,19,108,15,22.62,1,Furniture
2775,,54,1146140,1,81,23,9.07,0,Grocery
2776,Female,40,469849,40,208,18,2.87,0,Clothing
2777,Male,30,694392,32,12,23,12.7,1,Grocery
2778,Male,49,536480,22,211,4,,1,Clothing
2779,Male,63,995457,93,30,20,,1,Electronics
2780,,69,574632,66,144,17,9.65,1,Electronics
2781,Male,64,793703,40,47,28,2.43,1,Electronics
2782,Female,65,1180403,38,183,3,2.28,0,Grocery
2783,Male,40,1113313,48,114,21,41.66,1,Furniture
2784,Female,62,581544,55,223,21,,0,Electronics
2785,Female,34,1222299,75,214,2,18.23,1,
2786,Female,57,997078,81,104,4,44.76,1,Clothing
2787,Female,38,871615,55,67,1,3.97,1,Electronics
2788,Male,19,720217,51,53,15,49.03,1,Clothing
2789,Female,54,273199,60,119,25,31.01,1,Electronics
2790,Female,23,179545,8,159,1,9.58,1,Clothing
2791,Female,61,181673,86,141,6,34.11,0,Grocery
2792,Male,35,,68,171,7,38.29,1,Electronics
2793,Male,47,602115,75,69,19,21.75,1,Grocery
2794,Male,39,1038943,72,203,12,43.15,,Grocery
2795,Female,50,173525,9,222,1,,1,Clothing
2796,Female,47,732092,90,75,7,14.3,0,Electronics
2797,Male,34,296115,2,11,19,5.13,0,Furniture
2798,Female,60,716134,80,204,13,10.94,0,Furniture
2799,Male,49,1275837,95,84,26,12.32,0,Grocery
2800,Male,59,907600,,71,12,45.92,0,Clothing
2801,Female,68,650827,85,142,12,4.37,0,Clothing
2802,Female,31,157265,90,203,22,21.66,1,Clothing
2803,Female,27,959195,59,217,13,26.85,1,Electronics
2804,Female,64,,,185,28,44.99,0,Electronics
2805,Male,68,1048628,28,105,14,49.89,1,Clothing
2806,Male,53,449564,72,99,22,37.79,1,Furniture
2807,Male,51,1176281,14,91,12,48.55,1,Furniture
2808,Male,26,814607,,189,20,39.46,1,
2809,Male,59,608365,44,95,12,48.18,1,Clothing
2810,Female,45,1219634,56,218,27,35.51,,Furniture
2811,Male,28,396301,90,107,6,4.45,0,Furniture
2812,Male,31,1151675,95,130,27,20.4,0,Electronics
2813,Male,56,312434,51,159,10,32.51,0,Electronics
2814,Female,64,760777,32,186,20,17.86,0,Furniture
2815,Female,36,227597,50,117,29,14.03,0,Clothing
2816,Female,32,1195384,41,8,24,29.08,1,Furniture
2817,Female,45,228209,66,92,9,46.71,0,Furniture
2818,Male,41,774152,25,155,2,2.23,1,Clothing
2819,Male,25,298620,61,180,7,38.58,1,Electronics
2820,Female,60,316562,66,215,9,36.28,0,Clothing
2821,Female,26,357158,42,174,25,48.22,0,Clothing
2822,Male,64,789446,65,7,12,,0,Clothing
2823,Male,50,1126264,36,95,5,38.23,1,Clothing
2824,Female,50,1200044,76,7,1,26.26,0,Electronics
2825,Female,36,436453,9,160,22,10.61,0,Furniture
2826,Female,20,1157787,36,195,15,27.49,0,Grocery
2827,Female,27,1270831,92,85,8,38.38,1,Electronics
2828,Male,57,1018331,,163,1,44.84,0,Clothing
2829,Male,64,375409,33,142,18,39.59,0,Furniture
2830,Male,59,389967,42,181,13,10.17,1,Furniture
2831,Female,18,843201,61,218,29,30.18,1,Clothing
2832,Female,46,1141052,46,98,1,16.94,1,Electronics
2833,Male,67,888925,86,130,5,0.96,0,
2834,Male,51,1114164,89,117,18,10.41,0,Furniture
2835,Male,68,518697,61,153,16,6.1,1,Furniture
2836,Male,30,986713,18,104,26,42.21,0,Electronics
2837,Female,18,525595,,57,10,13.3,1,Grocery
2838,Male,51,732314,82,91,4,14.59,1,Clothing
2839,Male,46,558548,80,234,1,48.02,1,Grocery
2840,Male,65,295693,15,208,23,19.26,1,Furniture
2841,Male,64,1060789,48,93,8,0.97,1,Grocery
2842,Male,30,1035621,72,58,5,14.55,0,Clothing
2843,Male,65,714790,13,189,2,6.41,0,Clothing
2844,Male,66,448818,43,24,24,5.59,0,Furniture
2845,Female,46,711548,60,117,17,4.34,0,Electronics
2846,Female,56,1110002,57,53,7,29.87,,Electronics
2847,Female,41,854824,71,238,17,9.87,0,Furniture
2848,Female,43,746093,17,139,28,18.38,,
2849,Male,34,345991,50,33,6,43.17,1,Electronics
2850,Female,24,335541,32,52,29,21.5,0,Grocery
2851,Female,30,167194,22,225,22,45.83,0,Furniture
2852,Male,22,,55,17,15,25.15,1,Grocery
2853,Male,43,1008809,57,7,5,20.24,0,Clothing
2854,Female,,718011,13,6,15,37.64,0,Electronics
2855,Female,20,618451,47,20,18,4.12,0,Clothing
2856,Male,24,1274874,87,98,18,4.93,0,Grocery
2857,Female,66,733526,62,106,25,,1,Clothing
2858,Male,56,409425,54,138,21,24.6,1,Clothing
2859,Male,18,660609,29,49,21,39.63,0,Furniture
2860,Male,66,1305668,22,,23,45.86,1,Furniture
2861,Male,34,450589,65,137,6,19.72,1,Clothing
2862,Female,60,,29,60,2,30.02,0,Furniture
2863,Male,42,780458,48,203,27,25.28,0,Clothing
2864,,20,497761,5,230,17,49.09,1,Grocery
2865,Female,32,363482,35,131,21,41.64,1,Furniture
2866,Male,46,989934,74,36,4,45.63,1,Clothing
2867,Female,60,974187,83,53,12,13.09,0,Furniture
2868,Female,49,945911,71,17,19,38.74,1,
2869,Female,43,749649,46,162,2,13.64,1,Furniture
2870,Male,33,578910,35,29,26,10.83,0,Electronics
2871,Female,42,1322808,45,217,2,47.24,1,Clothing
2872,Female,45,231171,13,64,14,1.46,0,Electronics
2873,Male,26,526295,10,63,15,48.29,0,Clothing
2874,Female,18,,66,217,20,7.89,1,Electronics
2875,Female,,1339138,70,160,2,41.06,0,Clothing
2876,Female,39,302324,72,62,4,14.16,0,Furniture
2877,Female,33,648506,100,24,19,17.86,1,Electronics
2878,Female,58,,25,166,9,11.23,0,Furniture
2879,Male,68,391535,44,137,7,29.48,1,Clothing
2880,Female,61,933258,60,214,13,17.73,0,Furniture
2881,Female,68,905737,47,192,27,33.04,0,Clothing
2882,Male,58,1155594,40,235,12,1.27,1,Furniture
2883,Male,24,1230402,7,175,3,3.69,1,Electronics
2884,Male,,746649,46,61,13,5.43,1,Clothing
2885,Female,46,390028,23,189,15,21.24,0,Furniture
2886,Male,36,190736,83,207,14,40.83,1,Clothing
2887,Female,36,359124,46,58,24,44.46,0,Clothing
2888,Female,19,780368,86,213,9,12.62,1,Clothing
2889,Male,58,617310,13,116,13,28.93,0,Grocery
2890,Male,62,810246,21,177,23,38.53,1,Clothing
2891,Female,32,538742,1,90,22,14.8,0,Furniture
2892,Male,20,374793,19,41,4,20.75,1,Grocery
2893,Female,28,792911,60,88,21,26.44,0,Furniture
2894,Male,63,826935,33,52,8,7.18,0,Grocery
2895,Male,47,1176153,4,122,3,1.79,0,Clothing
2896,Male,57,,3,186,2,8.06,,Electronics
2897,Female,35,551072,91,52,19,31.53,1,Electronics
2898,Male,68,581385,52,116,28,4.14,0,Clothing
2899,Female,65,841150,99,114,23,9.89,1,Grocery
2900,Female,19,1106010,28,10,8,17.22,0,Furniture
2901,Female,49,893264,70,166,17,4.35,1,Electronics
2902,Female,25,610522,70,195,13,9.99,0,Clothing
2903,Male,39,815329,55,82,7,45.61,0,Clothing
2904,Female,23,424548,57,180,9,,1,Grocery
2905,Female,29,608521,87,27,12,32.84,1,Electronics
2906,Male,64,320534,97,130,29,19.53,0,Clothing
2907,Female,57,431504,16,88,14,33.8,1,
2908,Male,53,1022089,24,17,14,29.64,1,Furniture
2909,Female,32,569503,69,51,15,11.56,1,Clothing
2910,Male,45,346544,41,48,3,42.44,0,Clothing
2911,,69,1232736,77,109,15,24.85,1,Furniture
2912,,66,308253,47,164,19,41.22,,Clothing
2913,Female,62,819745,76,158,24,20.6,1,Grocery
2914,Female,35,1264217,69,185,20,49.24,1,Furniture
2915,Male,19,417688,31,18,14,38.64,0,Grocery
2916,Male,,921143,92,184,8,48.31,1,Furniture
2917,Male,62,556491,92,125,5,25.96,1,Furniture
2918,Male,32,737536,30,40,19,23.95,1,Grocery
2919,Female,37,446694,18,12,4,37.89,1,Furniture
2920,Female,46,1065356,44,172,14,44.07,1,Electronics
2921,Male,59,930237,27,218,16,48.23,1,Grocery
2922,Female,46,646389,99,154,20,16.57,1,
2923,Male,20,200713,26,20,24,40.04,0,Grocery
2924,Male,36,994898,60,95,6,10.93,0,Furniture
2925,Female,20,1138722,18,124,23,27.51,0,Furniture
2926,Female,31,245335,97,192,25,9.4,0,Electronics
2927,Female,57,257441,89,64,6,17.7,0,Electronics
2928,Female,21,1215560,56,14,3,46.6,1,Electronics
2929,Female,69,1047748,31,157,15,7.73,0,Furniture
2930,Female,28,,59,35,29,31.8,0,Electronics
2931,Female,48,806884,2,25,3,29.85,1,Grocery
2932,Male,60,792742,97,223,11,6.48,0,Furniture
2933,Male,49,1247978,39,85,3,16.64,1,Grocery
2934,Male,44,241656,61,37,28,28.37,1,Electronics
2935,Male,47,215614,63,35,10,9.77,0,Furniture
2936,Male,60,316963,96,238,18,40.13,,
2937,Female,19,503153,18,222,1,48.62,1,Clothing
2938,Male,66,583048,17,153,16,11.13,1,Grocery
2939,Male,26,1137938,98,40,16,9.75,0,Furniture
2940,Male,45,933077,39,197,27,23.02,1,Clothing
2941,Male,48,1086066,71,136,10,37.51,0,Electronics
2942,Male,51,1132014,54,72,1,14.44,0,Electronics
2943,Male,32,1012839,99,94,4,1.48,0,Grocery
2944,Male,65,944042,94,136,3,27.29,0,Electronics
2945,Female,42,1214367,76,13,5,47.85,1,Grocery
2946,Female,53,1256623,35,34,12,19.87,,Grocery
2947,Male,25,384898,11,119,25,21.3,0,Grocery
2948,Female,26,611122,61,49,12,48.46,0,Grocery
2949,Female,54,,44,8,13,34.88,1,Furniture
2950,Female,65,220246,68,73,24,36.1,1,Furniture
2951,Female,62,498292,25,27,12,28.35,1,Clothing
2952,Male,56,720178,48,20,25,48.74,1,Clothing
2953,Female,49,1336397,32,26,16,34.6,1,Electronics
2954,Female,69,720819,84,233,13,44.8,0,Furniture
2955,Female,34,957040,,76,5,35.12,,Clothing
2956,Male,52,493130,4,52,24,36.89,0,Furniture
2957,Male,54,1187886,38,194,4,14.88,0,Furniture
2958,Male,36,496140,63,229,21,15.52,1,Electronics
2959,Male,61,207676,47,192,15,39.26,1,Electronics
2960,Male,46,1249044,1,234,12,,0,Grocery
2961,Male,24,1183388,3,111,19,28.36,0,Furniture
2962,Male,45,837823,86,212,21,12.84,1,Grocery
2963,Female,26,1099167,62,137,28,40.94,0,Grocery
2964,Female,45,1136210,64,212,19,5.97,0,Grocery
2965,Female,23,601989,17,11,21,41.56,1,Furniture
2966,Male,46,969555,78,55,11,,1,Furniture
2967,Male,34,815078,62,69,21,9.75,1,Grocery
2968,Male,33,1194281,35,13,6,27.33,0,Furniture
2969,Male,40,867997,13,86,9,14.48,1,Grocery
2970,Male,48,1129874,35,49,1,16.51,1,Clothing
2971,Female,20,197599,43,126,12,17.9,0,Furniture
2972,Female,38,298469,2,179,26,3.63,1,Electronics
2973,Male,43,390270,56,199,14,49.31,0,Electronics
2974,Male,53,1243982,77,156,6,2.06,0,Grocery
2975,Male,59,1266136,51,224,1,33.29,0,Clothing
2976,Male,54,666394,54,14,22,18.88,0,Furniture
2977,Female,39,670112,16,77,2,32.48,1,Grocery
2978,Male,,1343151,18,209,24,18.13,0,Clothing
2979,Male,29,1253519,7,52,11,33.85,1,Clothing
2980,Male,59,1274415,45,167,3,36.6,1,Furniture
2981,Male,30,756962,36,186,10,34.68,1,Electronics
2982,Female,28,699633,41,91,6,6.14,1,Electronics
2983,Male,33,1248966,94,115,6,33.02,1,Clothing
2984,Male,25,471701,42,213,20,14.36,0,Electronics
2985,Female,57,1132558,7,203,21,1.93,1,Clothing
2986,Female,57,1200482,15,20,2,21.03,0,Clothing
2987,Female,62,1107671,60,57,26,21.96,0,Clothing
2988,Male,19,682249,40,44,26,23.63,,Electronics
2989,Male,47,1355788,83,104,24,35.39,1,Grocery
2990,Female,47,1055721,37,24,10,15.79,1,Electronics
2991,,29,339773,66,220,23,16.11,1,Grocery
2992,Female,27,492808,55,73,26,3.5,1,Electronics
2993,Female,61,1279775,77,49,6,34.5,0,Furniture
2994,Female,28,249764,95,10,23,28.61,1,Furniture
2995,Female,32,1320933,80,224,28,17.8,1,Electronics
2996,Male,,571777,56,201,17,35.41,0,Furniture
2997,Male,34,462712,44,181,14,27.1,0,Furniture
2998,Male,43,1045781,57,43,5,23.73,0,Furniture
2999,Female,19,1009734,6,106,23,25.81,0,Furniture
3000,Female,67,1162884,92,134,17,32,0,Grocery
